_id,serverid,latitude,longitude,accuracy,speed,calc_speed,corrected_speed,calc_state,timestamp,processedResult,isSynced,altitude,bearing
5707,-1,22.2654052,73.2017245,10,0,0.03803376480937004,-1,,1526789015000,-1,0,-41,0
5708,-1,22.2654009,73.2017274,10,0,0.5621968507766724,-1,,1526789016000,-1,0,-41,0
5709,-1,22.2653982,73.2017292,10,0,0.35186514258384705,-1,,1526789017000,-1,0,-40,0
5710,-1,22.2653958,73.2017294,10,0,0.26655954122543335,-1,,1526789018000,-1,0,-40,0
5711,-1,22.2654009,73.2017251,10,0,0.3589419722557068,-1,,1526789020000,-1,0,-40,0
5712,-1,22.2654041,73.2017232,10,0,0.20243056118488312,-1,,1526789022000,-1,0,-41,0
5713,-1,22.2653973,73.2017182,10,0.4099999964237213,0.456227570772171,-1,,1526789024000,-1,0,-41,293
5714,-1,22.2653972,73.2017152,10,0,0.3094049394130707,-1,,1526789025000,-1,0,-39,0
5715,-1,22.2654018,73.2017196,10,0,0.6820035576820374,-1,,1526789026000,-1,0,-38,0
5716,-1,22.2654065,73.2017221,10,0,0.5807429552078247,-1,,1526789027000,-1,0,-39,0
5717,-1,22.2653966,73.201718,10,1.7300000190734863,0.5874465107917786,-1,,1526789029000,-1,0,-35,211
5718,-1,22.2653845,73.2017091,10,3.2100000381469727,0.8119023442268372,-1,,1526789031000,-1,0,-34,201
5719,-1,22.2653631,73.2016975,10,3.8399999141693115,2.6542341709136963,-1,,1526789032000,-1,0,-34,199
5720,-1,22.26521,73.2016243,10,6.400000095367432,9.278173446655273,-1,,1526789034000,-1,0,-35,194
5721,-1,22.2650908,73.2015883,10,7.769999980926514,6.855543613433838,-1,,1526789036000,-1,0,-37,196
5722,-1,22.2649476,73.20156,10,8.430000305175781,8.061565399169922,-1,,1526789038000,-1,0,-38,197
5723,-1,22.2648743,73.2015431,10,8.670000076293945,8.301591873168945,-1,,1526789039000,-1,0,-39,196
5724,-1,22.2647193,73.2014968,10,8.8100004196167,8.907402992248535,-1,,1526789041000,-1,0,-39,197
5725,-1,22.2646421,73.2014699,10,9.079999923706055,8.987025260925293,-1,,1526789042000,-1,0,-39,196
5726,-1,22.2644852,73.2014099,10,9.25,9.220965385437012,-1,,1526789044000,-1,0,-39,196
5727,-1,22.2644054,73.2013809,10,9.199999809265137,9.328400611877441,-1,,1526789045000,-1,0,-39,197
5728,-1,22.2643262,73.2013539,10,9.199999809265137,9.201057434082031,-1,,1526789046000,-1,0,-39,197
5729,-1,22.2642446,73.2013223,10,9.579999923706055,9.604959487915039,-1,,1526789047000,-1,0,-40,197
5730,-1,22.2640688,73.2012541,10,9.460000038146973,10.348628997802734,-1,,1526789049000,-1,0,-40,196
5731,-1,22.2639842,73.2012307,10,9.3100004196167,9.673569679260254,-1,,1526789050000,-1,0,-40,196
5732,-1,22.2638158,73.2011711,10,9.569999694824219,9.81667423248291,-1,,1526789052000,-1,0,-41,196
5733,-1,22.2636449,73.2011119,10,9.920000076293945,9.94189167022705,-1,,1526789054000,-1,0,-41,196
5734,-1,22.2634731,73.201055,10,10.359999656677246,9.95376968383789,-1,,1526789056000,-1,0,-42,196
5735,-1,22.2632929,73.2009914,10,10.350000381469727,10.50170612335205,-1,,1526789058000,-1,0,-42,197
5736,-1,22.2631047,73.2009246,10,11.329999923706055,10.97400188446045,-1,,1526789060000,-1,0,-42,199
5737,-1,22.2630011,73.2008859,10,11.529999732971191,12.145705223083496,-1,,1526789061000,-1,0,-43,197
5738,-1,22.2628009,73.2008282,10,11.390000343322754,11.476386070251465,-1,,1526789063000,-1,0,-43,195
5739,-1,22.2625958,73.2007653,10,11.760000228881836,11.80936050415039,-1,,1526789065000,-1,0,-43,196
5740,-1,22.2624913,73.2007326,10,11.760000228881836,12.052536964416504,-1,,1526789066000,-1,0,-43,196
5741,-1,22.2622901,73.2006902,10,11.489999771118164,11.352108001708984,-1,,1526789068000,-1,0,-43,190
5742,-1,22.2620854,73.2006605,10,11.489999771118164,11.436494827270508,-1,,1526789070000,-1,0,-44,187
5743,-1,22.2619833,73.2006417,10,11.640000343322754,11.470778465270996,-1,,1526789071000,-1,0,-44,188
5744,-1,22.2618843,73.2006153,10,10.979999542236328,11.295307159423828,-1,,1526789072000,-1,0,-45,193
5745,-1,22.2617139,73.2005706,10,9.09000015258789,9.71169376373291,-1,,1526789074000,-1,0,-45,191
5746,-1,22.2616604,73.2005616,10,6.309999942779541,5.99644660949707,-1,,1526789075000,-1,0,-45,195
5747,-1,22.2616187,73.2005484,10,4.079999923706055,4.813867092132568,-1,,1526789076000,-1,0,-45,199
5748,-1,22.2615987,73.2005415,10,3.549999952316284,2.3260674476623535,-1,,1526789077000,-1,0,-45,197
5749,-1,22.2615125,73.2005109,10,4.239999771118164,5.026419639587402,-1,,1526789079000,-1,0,-45,202
5750,-1,22.2614155,73.2004816,10,6.699999809265137,5.578829765319824,-1,,1526789081000,-1,0,-44,195
5751,-1,22.2612845,73.2004423,10,7.380000114440918,7.530540943145752,-1,,1526789083000,-1,0,-44,197
