_id,serverid,eventname,timestamp_current,timestamp_prev,latitude_current,longitude_current,latitude_prev,longitude_prev,altitude_current,altitude_prev,speed_current,speed_prev,accuracy_current,accuracy_prev,bearing_current,bearing_prev,isSynced
75,-1,Accelerate,1526114609000,1526114607000,22.2634884,73.1791537,22.2634743,73.1791288,-27.1545519565479,-29.5579574705239,3.68757009506226,0.0,10.0,10.0,0.0,0.0,-1
76,-1,Turn,1526114610000,1526114610000,22.2635013,73.1791783,22.2635013,73.1791783,-25.2481971443832,-25.2481971443832,3.32811760902405,3.32811760902405,10.0,10.0,57.0,57.0,-1
77,-1,Running,1526114611000,1526114610000,22.2635134,73.1792093,22.2635013,73.1791783,-25.7437266519401,-25.2481971443832,3.45157265663147,3.32811760902405,10.0,10.0,60.0,57.0,-1
78,-1,Turn,1526114612000,1526114612000,22.2635194,73.1792468,22.2635194,73.1792468,-26.5847595165108,-26.5847595165108,3.49846315383911,3.49846315383911,10.0,10.0,78.0,78.0,-1
79,-1,Running,1526114616000,1526114612000,22.2635502,73.1793951,22.2635194,73.1792468,-28.9017484533054,-26.5847595165108,3.8717474937439,3.49846315383911,10.0,10.0,83.0,78.0,-1
80,-1,Turn,1526114619000,1526114616771,22.2635741,73.1796238,22.2635599,73.1795134,-34.6069600778509,-31.2806952624933,4.16759347915649,0.0,16.0,10.5900001525879,83.0,0.0,-1
81,-1,Running,1526114654000,1526114619000,22.2637002,73.1812416,22.2635741,73.1796238,-44.4128720537113,-34.6069600778509,4.60053014755249,4.16759347915649,16.0,16.0,72.0,83.0,-1
82,-1,Turn,1526114656000,1526114656000,22.2637977,73.1812637,22.2637977,73.1812637,-43.6665608830483,-43.6665608830483,4.48537158966064,4.48537158966064,12.0,12.0,14.0,14.0,-1
83,-1,Running,1526114663000,1526114656000,22.2641508,73.1813227,22.2637977,73.1812637,-37.477725036438,-43.6665608830483,5.29221105575562,4.48537158966064,10.0,12.0,12.0,14.0,-1
84,-1,Accelerate,1526114666000,1526114663000,22.2643363,73.1813609,22.2641508,73.1813227,-36.3063500239748,-37.477725036438,7.16900539398193,5.29221105575562,10.0,10.0,11.0,12.0,-1
85,-1,Running,1526114669000,1526114666000,22.2645212,73.1814047,22.2643363,73.1813609,-36.0034220428403,-36.3063500239748,6.35248041152954,7.16900539398193,10.0,10.0,10.0,11.0,-1
86,-1,Deaccelerate,1526114673000,1526114669000,22.2646495,73.1814283,22.2645212,73.1814047,-35.5648935468227,-36.0034220428403,3.04935359954834,6.35248041152954,10.0,10.0,9.0,10.0,-1
